220,245,3.0
220,246,3.0
245,242,4.5
246,242,4.5
242,150,5.5
150,138,9.0
138,139,12.5
139,178,13.5
139,223,13.5
139,219,13.5
178,222,14.5
223,222,14.5
219,222,14.5
178,284,14.5
223,284,14.5
219,284,14.5
222,123,16.5
284,123,16.5
222,149,16.5
284,149,16.5
123,283,18.5
149,283,18.5
123,218,18.5
149,218,18.5
283,185,19.5
218,185,19.5
283,189,19.5
218,189,19.5
185,179,20.5
189,179,20.5
185,180,20.5
189,180,20.5
185,156,20.5
189,156,20.5
179,286,23.5
180,286,23.5
156,286,23.5
286,151,29.0
151,27,32.5
