245,246,2.5
246,123,3.5
246,274,3.5
246,2,3.5
123,66,5.5
274,66,5.5
2,66,5.5
123,58,5.5
274,58,5.5
2,58,5.5
123,46,5.5
274,46,5.5
2,46,5.5
123,60,5.5
274,60,5.5
2,60,5.5
66,107,7.5
58,107,7.5
46,107,7.5
60,107,7.5
66,8,7.5
58,8,7.5
46,8,7.5
60,8,7.5
107,49,8.5
8,49,8.5
49,48,9.5
49,50,9.5
48,44,10.5
50,44,10.5
48,45,10.5
50,45,10.5
44,43,11.5
45,43,11.5
44,42,11.5
45,42,11.5
43,219,13.5
42,219,13.5
219,138,15.5
219,152,15.5
219,283,15.5
219,218,15.5
219,139,15.5
138,129,16.5
152,129,16.5
283,129,16.5
218,129,16.5
139,129,16.5
138,83,16.5
152,83,16.5
283,83,16.5
218,83,16.5
139,83,16.5
138,144,16.5
152,144,16.5
283,144,16.5
218,144,16.5
139,144,16.5
129,223,17.5
83,223,17.5
144,223,17.5
129,47,17.5
83,47,17.5
144,47,17.5
129,104,17.5
83,104,17.5
144,104,17.5
129,51,17.5
83,51,17.5
144,51,17.5
129,68,17.5
83,68,17.5
144,68,17.5
223,222,20.0
47,222,20.0
104,222,20.0
51,222,20.0
68,222,20.0
223,284,20.0
47,284,20.0
104,284,20.0
51,284,20.0
68,284,20.0
223,286,20.0
47,286,20.0
104,286,20.0
51,286,20.0
68,286,20.0
222,7,23.5
284,7,23.5
286,7,23.5
7,69,27.5
7,199,27.5
7,163,27.5
69,54,31.0
199,54,31.0
163,54,31.0
69,149,31.0
199,149,31.0
163,149,31.0
54,100,33.5
149,100,33.5
54,98,33.5
149,98,33.5
54,0,33.5
149,0,33.5
54,279,33.5
149,279,33.5
54,278,33.5
149,278,33.5
54,277,33.5
149,277,33.5
54,108,33.5
149,108,33.5
100,73,39.0
98,73,39.0
0,73,39.0
279,73,39.0
278,73,39.0
277,73,39.0
108,73,39.0
100,150,39.0
98,150,39.0
0,150,39.0
279,150,39.0
278,150,39.0
277,150,39.0
108,150,39.0
100,36,39.0
98,36,39.0
0,36,39.0
279,36,39.0
278,36,39.0
277,36,39.0
108,36,39.0
100,30,39.0
98,30,39.0
0,30,39.0
279,30,39.0
278,30,39.0
277,30,39.0
108,30,39.0
100,32,39.0
98,32,39.0
0,32,39.0
279,32,39.0
278,32,39.0
277,32,39.0
108,32,39.0
73,61,44.0
150,61,44.0
36,61,44.0
30,61,44.0
32,61,44.0
61,33,45.5
61,4,45.5
61,31,45.5
33,75,46.5
4,75,46.5
31,75,46.5
