246,294,4.5
245,294,4.5
246,268,4.5
245,268,4.5
294,43,6.0
268,43,6.0
294,42,6.0
268,42,6.0
43,150,10.0
42,150,10.0
150,286,13.5
150,283,13.5
150,144,13.5
150,138,13.5
150,269,13.5
150,218,13.5
150,139,13.5
150,123,13.5
150,129,13.5
286,219,14.5
283,219,14.5
144,219,14.5
138,219,14.5
269,219,14.5
218,219,14.5
139,219,14.5
123,219,14.5
129,219,14.5
286,199,14.5
283,199,14.5
144,199,14.5
138,199,14.5
269,199,14.5
218,199,14.5
139,199,14.5
123,199,14.5
129,199,14.5
286,152,14.5
283,152,14.5
144,152,14.5
138,152,14.5
269,152,14.5
218,152,14.5
139,152,14.5
123,152,14.5
129,152,14.5
286,178,14.5
283,178,14.5
144,178,14.5
138,178,14.5
269,178,14.5
218,178,14.5
139,178,14.5
123,178,14.5
129,178,14.5
219,125,15.5
199,125,15.5
152,125,15.5
178,125,15.5
219,0,15.5
199,0,15.5
152,0,15.5
178,0,15.5
219,2,15.5
199,2,15.5
152,2,15.5
178,2,15.5
219,4,15.5
199,4,15.5
152,4,15.5
178,4,15.5
125,135,16.5
0,135,16.5
2,135,16.5
4,135,16.5
125,146,16.5
0,146,16.5
2,146,16.5
4,146,16.5
125,132,16.5
0,132,16.5
2,132,16.5
4,132,16.5
125,163,16.5
0,163,16.5
2,163,16.5
4,163,16.5
135,130,17.5
146,130,17.5
132,130,17.5
163,130,17.5
135,127,17.5
146,127,17.5
132,127,17.5
163,127,17.5
135,8,17.5
146,8,17.5
132,8,17.5
163,8,17.5
135,136,17.5
146,136,17.5
132,136,17.5
163,136,17.5
135,287,17.5
146,287,17.5
132,287,17.5
163,287,17.5
135,103,17.5
146,103,17.5
132,103,17.5
163,103,17.5
135,102,17.5
146,102,17.5
132,102,17.5
163,102,17.5
135,100,17.5
146,100,17.5
132,100,17.5
163,100,17.5
135,223,17.5
146,223,17.5
132,223,17.5
163,223,17.5
135,131,17.5
146,131,17.5
132,131,17.5
163,131,17.5
135,267,17.5
146,267,17.5
132,267,17.5
163,267,17.5
130,179,18.5
127,179,18.5
8,179,18.5
136,179,18.5
287,179,18.5
103,179,18.5
102,179,18.5
100,179,18.5
223,179,18.5
131,179,18.5
267,179,18.5
