220,246,3.0
220,245,3.0
246,42,4.5
245,42,4.5
246,44,4.5
245,44,4.5
246,45,4.5
245,45,4.5
42,60,5.5
44,60,5.5
45,60,5.5
42,59,5.5
44,59,5.5
45,59,5.5
60,149,6.5
59,149,6.5
149,139,8.0
139,46,9.5
139,47,9.5
139,48,9.5
139,49,9.5
46,10,10.5
47,10,10.5
48,10,10.5
49,10,10.5
10,30,11.5
30,161,13.5
30,34,13.5
30,150,13.5
161,218,16.0
34,218,16.0
150,218,16.0
161,152,16.0
34,152,16.0
150,152,16.0
161,283,16.0
34,283,16.0
150,283,16.0
218,219,17.5
152,219,17.5
283,219,17.5
218,61,17.5
152,61,17.5
283,61,17.5
219,287,19.0
61,287,19.0
287,286,20.5
287,223,20.5
287,138,20.5
287,199,20.5
287,123,20.5
287,144,20.5
286,54,22.0
223,54,22.0
138,54,22.0
199,54,22.0
123,54,22.0
144,54,22.0
54,4,23.5
4,35,24.5
35,222,26.0
35,284,26.0
35,1,26.0
